hat0,leakydekoy,gray,true,false,true,true,false,false,true,false,true,true
hat1,basspro,brown,true,false,true,true,false,false,true,false,true,true
hat2,ford,blue,true,false,true,true,false,false,true,false,true,true
hat3,co,gray,true,false,true,true,false,false,true,false,true,true
hat4,pga,red,true,false,true,true,false,false,true,false,true,true
hat5,mizzou,gray,true,false,true,true,false,false,true,false,true,true
hat6,leakydekoy,tan,true,false,true,true,false,false,true,false,true,true
hat7,kc,black,true,false,true,true,false,false,true,false,true,true
hat8,none,none,true,true,false,true,true,true,true,true,true,true
